id,Area,JanEff,FebEff,MarEff,AprEff,MayEff,JunEff,JulEff,AugEff,SepEff,OctEff,NovEff,DecEff,TotalEffor,Elevmean,RiverDist,RoadDist,VillDist,Ruggmean
1906,Ebo,0,0,0,0,0,0,0,1155.728855,0,0,0,0,1155.728855,277.4334252,120.347073,1900.664618,6315.189744,16.318384
1907,Ebo,0,0,0,0,0,0,0,1510.998258,0,0,0,0,1510.998258,332.4498106,308.6614782,2841.401514,7105.02444,18.96747522
1908,Ebo,0,0,0,0,0,0,0,1723.475483,0,0,0,1498.582516,3222.057999,340.2396694,333.7212673,3812.426935,7942.362564,18.56000295
1909,Ebo,0,0,0,0,0,0,0,1528.42647,0,0,0,4157.239672,5685.666142,326.0596591,776.6674515,4795.376493,8801.511302,12.95309063
1910,Ebo,0,0,0,0,0,0,0,4041.293113,0,0,0,3397.643743,7438.936856,342.2525253,210.9861719,5784.174295,9417.53468,21.95445762
1911,Ebo,0,0,1810.477912,0,0,0,0,0,0,0,0,4315.135985,6125.613897,516.8484848,842.0813566,6776.260684,10095.21261,38.61600271
1912,Ebo,0,0,382.9892881,0,0,2045.5218,0,107.0391571,0,0,0,3920.716998,6456.267244,504.2589532,1589.068419,7770.376144,10402.9575,23.05286581
1913,Ebo,0,0,4263.687729,0,0,2836.816885,0,144.1305781,0,0,0,2098.873628,9343.50882,631.4706439,1159.038104,8578.443064,10370.55665,36.7413232
1914,Ebo,0,0,3635.233154,0,0,2042.169902,0,0,0,0,0,2150.002669,7827.405725,751.5179063,507.9187244,9019.35965,10434.3359,32.55380599
1915,Ebo,0,0,751.9965215,0,0,5.033285963,0,0,0,0,0,2254.034165,3011.063972,866.6316288,950.1637499,9495.201729,10592.55806,30.54590646
1916,Ebo,0,0,3520.329251,0,0,0,0,0,0,0,0,1720.692637,5241.021888,880.6134068,954.9719463,9150.146544,10841.08882,25.36223225
1917,Ebo,0,0,4588.977955,0,0,0,0,0,0,0,0,5054.894264,9643.872219,878.1619318,716.485629,8904.577906,11173.90385,15.90233659
1918,Ebo,0,0,2661.238142,0,1513.250733,0,0,0,0,0,0,3171.000642,7345.489517,891.6078972,777.589704,8766.859962,11583.74067,32.57890422
1919,Ebo,0,0,1084.309396,0,2326.222364,0,0,0,0,0,0,4035.726107,7446.257867,644.5123106,95.30009856,8742.091254,12062.75127,31.71908167
1920,Ebo,0,2190.637282,0,0,0,0,0,0,0,0,0,178.8923031,2369.529586,534.2901745,555.5135557,8831.222192,12603.05077,25.38019842
1921,Ebo,0,1471.442962,0,0,0,0,0,0,0,0,0,0,1471.442962,464.7149621,1013.59077,9030.880982,13197.11367,21.0834269
1922,Ebo,0,489.3408096,0,0,0,0,0,0,0,0,0,0,489.3408096,439.9770432,827.4910587,9333.977567,13592.47012,17.7569974
2039,Makombe,746.494395,0,0,0,0,0,0,0,0,0,0,0,746.494395,249.0918561,1217.830908,3134.570683,9560.113586,27.72272557
2040,Makombe,1059.873019,0,0,0,0,0,0,0,0,0,0,0,1059.873019,176.0664063,1224.029622,2879.652348,8574.731691,14.34333113
2056,Ebo,0,0,0,0,0,0,0,1525.115714,0,0,0,0,1525.115714,427.0643939,822.2521648,2486.880046,5716.08442,37.36161609
2057,Ebo,0,0,0,0,0,0,0,1345.121368,0,0,0,0,1345.121368,505.9013672,691.3266203,3262.760938,6578.249911,35.30678425
2058,Ebo,0,0,0,0,0,0,0,0,0,0,0,1004.076924,1004.076924,568.8314394,214.0892774,4136.018074,7474.83262,39.03328175
2059,Ebo,0,0,0,0,0,0,0,1594.782254,0,0,0,367.3933908,1962.175644,427.6845703,340.8230229,5056.449553,8394.812297,26.10954438
2060,Ebo,0,0,0,0,0,0,0,3891.324219,0,0,0,298.7435619,4190.06778,464.4734848,388.8836669,6002.392744,9331.271312,30.71040011
2061,Ebo,0,0,1039.391027,0,0,826.4433317,0,1225.673178,0,0,0,2946.876549,6038.384086,769.1318359,1306.032708,6963.458568,10279.70696,46.20640307
2062,Ebo,0,0,2362.811254,0,0,1594.533096,0,0,0,0,0,2693.180981,6650.52533,664.2632576,1625.419336,7934.153502,11237.08707,27.33769666
2063,Ebo,0,0,8707.19028,0,0,1788.180831,0,0,0,0,0,0,10495.37111,580.75,651.720272,8911.331459,11370.44335,16.71181142
2064,Ebo,0,0,8101.466325,0,0,2943.593882,0,1666.175019,0,0,0,0,12711.23523,648.1543561,238.9209929,9893.071563,11428.64395,29.41826029
2065,Ebo,0,0,4500.508546,0,0,1275.393377,0,1264.864217,0,0,0,410.4309151,7451.197055,824.8798828,975.2366426,10386.40281,11573.28056,34.84441873
2066,Ebo,0,0,2116.807882,0,0,1834.833588,0,0,0,0,0,282.8211876,4234.462658,907.1306818,821.6625138,10109.41096,11801.17551,25.5942426
2067,Ebo,0,0,2489.666092,0,0,0,0,0,0,0,0,2769.935518,5259.60161,904.5634766,29.58616902,9887.695178,12107.62834,19.35571975
2068,Ebo,0,0,2184.210281,0,1504.017334,60.53218507,0,0,0,0,0,1836.367209,5585.127009,828.8712121,681.1191378,9763.853841,12486.85647,28.89592508
2069,Ebo,0,0,684.5167002,0,1409.651466,1026.469935,0,0,0,0,0,1242.864032,4363.502134,765.6025391,757.5160974,9741.620386,12932.45936,29.31530674
2209,Ebo,0,0,0,0,0,0,0,1171.333919,0,0,0,0,1171.333919,589.3522727,735.8732722,5489.966162,8078.66778,29.0874166
2210,Ebo,0,0,0,0,0,1015.001098,0,1376.117482,0,0,0,0,2391.11858,605.1432507,175.8738032,6371.872961,9047.907156,35.90261627
2211,Ebo,0,0,921.9868028,0,0,2664.598118,0,0,0,0,0,3534.123093,7120.708014,825.7566288,1162.297553,7284.353204,10023.19184,33.9810874
2212,Ebo,0,0,1069.331838,0,0,3839.330239,0,2947.940663,0,0,0,2965.23139,10821.83413,665.1735537,1548.614536,8217.228132,11002.91441,30.00391954
2213,Ebo,0,0,3828.140519,0,0,8062.363601,0,1186.974738,0,0,0,0,13077.47886,566.2481061,594.3806089,9164.271643,11471.00523,13.97198433
2214,Ebo,0,0,1898.471593,0,0,8735.813021,0,2829.708849,0,0,0,0,13463.99346,677.5491276,239.8159933,10121.50736,11878.89516,33.27930355
2215,Ebo,0,0,3204.864326,0,0,4302.593793,0,1382.526461,0,0,0,0,8889.98458,855.6628788,581.5651265,11086.2955,12354.44614,38.72343247
2216,Ebo,0,1176.349936,0,0,0,2123.755051,0,774.4842492,0,0,0,0,4074.589236,874.0174472,151.764673,11075.88363,12767.39128,25.94395665
2217,Ebo,0,2840.568038,0,0,0,23.90701797,0,0,0,0,0,1400.542494,4265.01755,827.5899621,540.7393952,10873.89186,13051.17622,36.37670154
2218,Ebo,0,2000.312556,0,0,1203.070265,4628.964838,0,0,0,0,0,3233.912718,11066.26038,663.2681359,1404.642784,10761.40558,13403.73534,20.16741049
2219,Ebo,0,0,0,0,1489.217173,522.8785083,0,0,0,0,0,1145.387669,3157.48335,743.3598485,1740.681472,10741.23717,13819.80614,34.8549046
2220,Ebo,0,0,0,0,0,1183.022731,0,0,0,0,0,0,1183.022731,549.1395776,1334.943374,10813.90318,14293.84351,32.56325794
2355,Ebo,0,0,0,0,0,0,0,0,348.3792089,0,0,0,348.3792089,459.1738281,662.1813751,3582.562108,3957.00259,37.89482305
2356,Ebo,0,0,0,0,0,0,0,0,134.0212272,0,0,0,134.0212272,482.749053,268.7529017,4162.771326,4925.202564,28.40845845
2360,Ebo,0,0,0,0,0,1386.407578,0,0,0,0,0,0,1386.407578,712.217803,676.3141603,6868.246603,8868.856944,35.85034724
2361,Ebo,0,0,0,0,0,1318.175593,0,2649.815011,0,0,0,1343.47142,5311.462023,865.8476563,1097.194419,7722.295512,9861.864646,41.17990719
2362,Ebo,0,0,0,0,0,1878.921519,0,1918.761678,0,0,0,0,3797.683197,632.4337121,1245.130575,8607.838553,10186.27245,32.87962702
2363,Ebo,0,0,2025.813909,0,0,659.4000084,0,4548.545276,0,0,0,0,7233.759193,543.4960938,376.3250711,9516.08749,10549.13909,22.58608812
2364,Ebo,0,0,2726.398286,0,0,3920.152909,0,4272.272019,0,0,0,0,10918.82321,595.2083333,278.3519721,10192.12911,10991.29313,25.44726728
2365,Ebo,0,0,1349.428732,0,0,724.3280984,0,1532.737679,0,0,0,0,3606.494509,693.4560547,50.08013727,10743.51285,11503.5957,33.24174885
2366,Ebo,0,2099.020928,0,0,0,1501.24478,0,531.7559404,0,0,0,0,4132.021649,736.8390152,777.1791781,11356.34805,12077.12313,32.4783156
2367,Ebo,0,2682.946142,0,0,0,1918.80188,0,0,0,0,0,0,4601.748022,597.4951172,1306.433907,11862.39994,12703.58581,22.61128609
2368,Ebo,0,1465.53429,0,0,1648.209714,5258.662145,0,0,0,0,0,866.0879434,9238.494092,577.0274621,1258.473164,11759.37321,13375.5479,26.17141869
2369,Ebo,0,515.9306081,0,0,2078.395971,3055.359845,0,0,0,0,0,722.1877367,6371.874161,496.6660156,1177.609825,11740.91922,14086.49959,29.76531285
2370,Ebo,0,2488.112142,0,0,0,1642.753725,0,0,0,0,0,0,4130.865866,404.5473485,1096.37787,11807.43453,14830.83477,17.07263834
2505,Ebo,0,0,0,0,0,0,0,0,1796.091086,0,0,0,1796.091086,758.4924242,1538.341531,3816.846056,3801.298344,48.4293985
2506,Ebo,0,0,0,0,0,0,0,0,4171.163413,0,0,0,4171.163413,753.0055096,1088.994855,4764.009676,4801.001968,41.73389786
2508,Ebo,0,0,0,0,0,0,0,0,412.7542081,0,0,0,412.7542081,581.6914601,5.375162986,6068.178032,6800.670665,24.437934
2509,Ebo,0,0,0,0,0,0,0,0,617.0239117,0,0,0,617.0239117,607.6126894,193.8895713,6729.325464,7800.568716,24.93115724
2511,Ebo,0,0,0,0,0,0,0,3401.526572,0,0,0,0,3401.526572,578.3589015,99.26040084,8050.038366,8940.712037,24.92432457
2512,Ebo,0,0,0,0,0,1114.021086,0,3767.09586,0,0,0,0,4881.116946,522.8650138,488.1679074,8387.293386,9244.485974,18.79891508
2513,Ebo,0,0,1164.974255,0,0,0,0,9006.773684,0,0,0,0,10171.74794,478.282197,572.7987994,8825.546044,9642.857985,19.09405276
