Site,JanEff,FebEff,MarEff,AprEff,MayEff,JunEff,JulEff,AugEff,SepEff,E1-10,NovEff,DecEff,TotalEffor,Area_2,Month,Date,Time,Group ID,Species,Taxa,Name,Sign,Age,Observed,Estimated,Position,Activity,Long_E,Lat_N,Alt(m)
993,4132.389118,0,0,0,0,0,0,0,0,0,3290.081108,0,7422.470226,Makombe forest,November,9-Nov-19,2:52:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,633746,507942,238
993,4132.389118,0,0,0,0,0,0,0,0,0,3290.081108,0,7422.470226,Makombe forest,November,8-Nov-19,2:08:00 PM,NA,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,634241,507080,52
993,4132.389118,0,0,0,0,0,0,0,0,0,3290.081108,0,7422.470226,Makombe forest,November,8-Nov-19,2:08:00 PM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,634241,507080,52
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,11:28:00 AM,NA,Blue duiker,Antelope,P. monticola,Dung,Old,NA,NA,NA,NA,633326,506074,80
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,11:34:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,633340,506081,94
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,11:44:00 AM,NA,Human,Human,H. sapiens,Logging road,NA,NA,NA,NA,NA,633478,506104,113
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,12:02:00 PM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,633672,506212,89
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,12:02:00 PM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,633672,506212,89
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,12:02:00 PM,NA,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,633672,506212,89
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,12:39:00 PM,NA,Blue duiker,Antelope,P. monticola,Dung,Old,NA,NA,NA,NA,633894,506493,116
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,12:49:00 PM,NA,Red river hog,Mammal,P. porcus,Feeding,Old,NA,NA,NA,NA,633748,506637,138
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,12:54:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Recent,NA,NA,NA,NA,633707,506653,141
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,22-Jan-19,1:18:00 PM,NA,Red river hog,Mammal,P. porcus,Nest,Very old,3,NA,NA,NA,633333,506684,157
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,12:37:00 PM,NA,Blue duiker,Antelope,P. monticola,Dung,Old,NA,NA,NA,NA,634300,506526,74
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,12:42:00 PM,NA,Human,Human,H. sapiens,Gunshot,NA,NA,NA,NA,NA,634150,506548,109
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,12:51:00 PM,NA,Red river hog,Mammal,P. porcus,Dung,Old,NA,NA,NA,NA,634107,506586,142
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,12:54:00 PM,NA,Chimpanzee,Primate,P.t. ellioti,Call,NA,NA,NA,NA,NA,634022,506737,155
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,1:09:00 PM,NA,Red river hog,Mammal,P. porcus,Sleeping site,Fresh,NA,NA,NA,NA,634007,506756,153
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,1:54:00 PM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,633765,506767,134
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,1:54:00 PM,NA,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,633637,506810,158
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,2:10:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Sighting,NA,1,NA,NA,NA,633410,506919,145
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,January,25-Jan-19,2:15:00 PM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,633350,506928,144
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,November,9-Nov-19,11:59:00 AM,NA,Blue duiker,Antelope,P. monticola,Footprint,Fresh,NA,NA,NA,NA,633406,506099,68
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,November,9-Nov-19,12:26:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,633684,506350,104
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,November,9-Nov-19,12:30:00 PM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,633698,506399,113
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,November,9-Nov-19,12:43:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,633770,506581,115
994,3935.079058,0,0,0,0,0,0,0,0,0,1644.374272,0,5579.453329,Makombe forest,November,9-Nov-19,1:23:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,633914,506765,144
1012,0,0,0,0,0,0,33.66311124,0,0,0,0,0,33.66311124,,,,,,,,,,,,,,,,,
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,10:39:00 AM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,633349,487972,251
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,10:47:00 AM,NA,Human,Human,H. sapiens,Planks,Very old,NA,NA,NA,NA,633439,487960,272
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,10:53:00 AM,NA,Human,Human,H. sapiens,Snare,Inactive,3,NA,NA,NA,633502,487914,293
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,10:55:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,633498,487912,295
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,10:57:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,633486,487899,298
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,11:04:00 AM,NA,Unidentified primate ,Primate,Unknown,Feeding,Fresh,NA,NA,NA,NA,633472,487841,330
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,11:09:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,633483,487817,336
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,11:13:00 AM,NA,Unidentified primate ,Primate,Unknown,Feeding,Fresh,NA,NA,NA,NA,633465,487794,340
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,11:21:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Very old,NA,NA,NA,NA,633434,487756,344
1013,0,0,0,0,0,0,695.7321929,0,0,0,0,0,695.7321929,Ebo forest,July,13-Jul-19,11:34:00 AM,NA,Human,Human,H. sapiens,Planks,Very old,NA,NA,NA,NA,633319,487694,328
1016,0,0,0,0,1678.069141,0,0,0,0,0,0,0,1678.069141,Ebo forest,March,25-Mar-19,11:32:00 AM,NA,Human,Human,H. sapiens,Camp,NA,NA,NA,NA,NA,633618,484955,258
1016,0,0,0,0,1678.069141,0,0,0,0,0,0,0,1678.069141,Ebo forest,May,23-May-19,2:03:00 PM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,633521,484114,317
1016,0,0,0,0,1678.069141,0,0,0,0,0,0,0,1678.069141,Ebo forest,May,23-May-19,2:42:00 PM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,633634,484579,333
1016,0,0,0,0,1678.069141,0,0,0,0,0,0,0,1678.069141,Ebo forest,May,23-May-19,2:56:00 PM,NA,Human,Human,H. sapiens,Trail,Very old,NA,NA,NA,NA,633549,484887,310
1016,0,0,0,0,1678.069141,0,0,0,0,0,0,0,1678.069141,Ebo forest,May,24-May-19,7:51:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,633368,484815,297
1016,0,0,0,0,1678.069141,0,0,0,0,0,0,0,1678.069141,Ebo forest,May,24-May-19,7:57:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,633337,484787,301
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,21-May-19,1:33:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,633647,482576,440
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,8:59:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,634263,482671,190
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,9:02:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Fresh,NA,NA,NA,NA,634198,482721,202
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,9:11:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,634099,482718,230
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,9:14:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Recent,NA,NA,NA,NA,634058,482709,242
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,9:21:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,633995,482672,250
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,9:42:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,633766,482545,303
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,10:33:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,633608,482496,356
1018,0,0,0,0,1467.370023,0,0,0,0,0,0,0,1467.370023,Ebo forest,May,22-May-19,10:39:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,633588,482485,346
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,7:29:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,633551,481744,141
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,7:36:00 AM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,633640,481718,157
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,7:38:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,633640,481718,157
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,7:44:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,633736,481775,173
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,7:46:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,633783,481780,178
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,8:15:00 AM,NA,Chimpanzee,Primate,P.t. ellioti,Call,NA,NA,NA,NA,NA,634172,481668,214
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,8:17:00 AM,NA,Human,Human,H. sapiens,Logging site,NA,NA,NA,NA,NA,634177,481678,255
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,8:18:00 AM,NA,Human,Human,H. sapiens,Snare,NA,1,NA,NA,NA,634202,481674,232
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,8:20:00 AM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,634200,481673,236
1019,0,0,0,0,1369.968986,0,0,0,0,0,0,0,1369.968986,Ebo forest,May,15-May-19,8:24:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,634282,481667,238
1020,0,102.1020798,0,0,0,0,0,0,0,0,0,0,102.1020798,Ebo forest,February,28-Feb-19,11:53:00 AM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,634252,480013,573
1020,0,102.1020798,0,0,0,0,0,0,0,0,0,0,102.1020798,Ebo forest,February,28-Feb-19,12:16:00 PM,24,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,634251,480013,575
1020,0,102.1020798,0,0,0,0,0,0,0,0,0,0,102.1020798,Ebo forest,February,28-Feb-19,12:16:00 PM,24,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,634251,480013,575
1020,0,102.1020798,0,0,0,0,0,0,0,0,0,0,102.1020798,Ebo forest,February,28-Feb-19,12:18:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,634249,480010,571
1021,0,941.4588677,0,0,0,0,0,0,0,0,0,0,941.4588677,Ebo forest,February,28-Feb-19,12:31:00 PM,NA,Human,Human,H. sapiens,Snare,Active,1,NA,NA,NA,634224,479883,535
1021,0,941.4588677,0,0,0,0,0,0,0,0,0,0,941.4588677,Ebo forest,February,28-Feb-19,12:43:00 PM,NA,Red river hog,Mammal,P. porcus,Nest,Old,NA,NA,NA,NA,634088,479710,536
1021,0,941.4588677,0,0,0,0,0,0,0,0,0,0,941.4588677,Ebo forest,February,28-Feb-19,12:44:00 PM,NA,Human,Human,H. sapiens,Snare,Active,3,NA,NA,NA,634088,479710,537
1021,0,941.4588677,0,0,0,0,0,0,0,0,0,0,941.4588677,Ebo forest,February,28-Feb-19,1:16:00 PM,NA,Chimpanzee,Primate,P.t. ellioti,Nest,Fresh,1,NA,NA,NA,634148,479566,458
1021,0,941.4588677,0,0,0,0,0,0,0,0,0,0,941.4588677,Ebo forest,February,28-Feb-19,1:36:00 PM,NA,Chimpanzee,Primate,P.t. ellioti,Nest,Recent,12,NA,NA,NA,634257,479583,431
1021,0,941.4588677,0,0,0,0,0,0,0,0,0,0,941.4588677,Ebo forest,February,28-Feb-19,1:55:00 PM,NA,Chimpanzee,Primate,P.t. ellioti,Nest,Recent,12,NA,NA,NA,634276,479631,437
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,January,29-Jan-19,12:27:00 PM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,634750,513206,247
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,January,29-Jan-19,12:30:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,634760,513219,248
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,January,29-Jan-19,12:49:00 PM,NA,Red river hog,Mammal,P. porcus,Dung,Old,NA,NA,NA,NA,635011,513048,244
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,January,29-Jan-19,1:22:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Recent,NA,NA,NA,NA,635181,513025,195
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,November,15-Nov-19,8:54:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,634942,513054,212
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,November,15-Nov-19,9:07:00 AM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,634698,513135,238
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,November,15-Nov-19,9:22:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Recent,NA,NA,NA,NA,634503,513237,252
1137,1012.923042,0,0,0,0,0,0,0,0,0,1993.374062,0,3006.297104,Makombe forest,November,15-Nov-19,9:31:00 AM,NA,Human,Human,H. sapiens,Snare,Very old,3,NA,NA,NA,634376,513273,252
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,11:24:00 AM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,634758,511990,177
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,11:32:00 AM,NA,Red river hog,Mammal,P. porcus,Dung,Old,NA,NA,NA,NA,634677,512099,162
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,11:45:00 AM,NA,Human,Human,H. sapiens,Snare,Old,NA,NA,NA,NA,634644,512294,152
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,11:49:00 AM,NA,Red river hog,Mammal,P. porcus,Dung,Old,NA,NA,NA,NA,634653,512319,157
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,11:50:00 AM,NA,Blue duiker,Antelope,P. monticola,Dung,Old,NA,NA,NA,NA,634654,512321,159
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,11:58:00 AM,NA,Blue duiker,Antelope,P. monticola,Dung,Old,NA,NA,NA,NA,634648,512475,179
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,12:10:00 PM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,634643,512720,219
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,12:16:00 PM,NA,Human,Human,H. sapiens,Snare,Old,2,NA,NA,NA,634677,512902,228
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,29-Jan-19,1:31:00 PM,NA,Blue duiker,Antelope,P. monticola,Dung,Fresh,NA,NA,NA,NA,635276,512970,221
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,31-Jan-19,1:17:00 PM,NA,Human,Human,H. sapiens,Sign of passage,NA,NA,NA,NA,NA,634321,512277,179
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,31-Jan-19,1:28:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Old,NA,NA,NA,NA,634330,512293,179
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,31-Jan-19,1:32:00 PM,NA,Red river hog,Mammal,P. porcus,Dung,Fresh,NA,NA,NA,NA,634404,512292,172
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,31-Jan-19,1:41:00 PM,NA,Human,Human,H. sapiens,Cartridge,NA,NA,NA,NA,NA,634552,512200,176
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,31-Jan-19,1:50:00 PM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,634718,512057,172
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,January,31-Jan-19,2:00:00 PM,NA,Human,Human,H. sapiens,Sign of passage,NA,NA,NA,NA,NA,634800,512017,175
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,11-Nov-19,12:26:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Recent,NA,NA,NA,NA,634447,512151,155
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,11-Nov-19,12:29:00 PM,NA,Red river hog,Mammal,P. porcus,Nest,Recent,NA,NA,NA,NA,634447,512151,155
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,15-Nov-19,2:00:00 PM,NA,Human,Human,H. sapiens,Cartridge,Recent,3,NA,NA,NA,634780,512369,157
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,15-Nov-19,2:09:00 PM,NA,Human,Human,H. sapiens,Cartridge,Old,6,NA,NA,NA,634468,512427,170
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,15-Nov-19,2:29:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Sighting,NA,1,NA,NA,NA,634962,512492,171
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,13-Nov-19,9:36:00 AM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,635184,512846,216
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,13-Nov-19,10:06:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Recent,NA,NA,NA,NA,634852,512842,198
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,13-Nov-19,10:21:00 AM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,634672,512847,243
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,13-Nov-19,10:25:00 AM,NA,Human,Human,H. sapiens,Gunshot,NA,1,NA,NA,NA,634672,512847,243
1138,2274.718865,0,0,0,0,0,0,0,0,0,3446.078483,0,5720.797348,Makombe forest,November,13-Nov-19,4:08:00 PM,NA,Blue duiker,Antelope,P. monticola,Dung,Fresh,NA,NA,NA,NA,635253,512822,220
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,9:34:00 AM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,635307,511409,180
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,9:40:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,635271,511426,190
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,9:40:00 AM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,635271,511426,190
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,9:51:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,635138,511439,203
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,10:17:00 AM,NA,Human,Human,H. sapiens,Camp,Very old,NA,NA,NA,NA,634983,511566,275
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,10:20:00 AM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,634971,511573,283
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,10:47:00 AM,NA,Human,Human,H. sapiens,Farm,Very old,NA,NA,NA,NA,635011,511676,277
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,29-Jan-19,11:08:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,634909,511834,218
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,10:06:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Fresh,NA,NA,NA,NA,635146,511269,154
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,10:23:00 AM,NA,Red river hog,Mammal,P. porcus,Dung,Recent,NA,NA,NA,NA,635088,511264,169
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,10:28:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,NA,NA,NA,NA,635034,511259,187
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,10:34:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Recent,NA,NA,NA,NA,634950,511312,188
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,11:00:00 AM,NA,Mona monkey,Primate,C. mona,Sighting,NA,11,15,Lower,Feeding,634885,511272,190
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,11:14:00 AM,NA,Mona monkey,Primate,C. mona,Sighting,NA,NA,NA,NA,Feeding,634863,511286,189
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,11:20:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,634836,511303,190
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,11:24:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Dung,Fresh,NA,NA,NA,NA,634683,511323,195
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,11:40:00 AM,NA,Red river hog,Mammal,P. porcus,Dung,Fresh,NA,NA,NA,NA,634358,511326,186
1139,4257.300829,0,0,0,0,0,0,0,0,0,1348.482958,0,5605.783787,Makombe forest,January,31-Jan-19,12:04:00 PM,NA,Red river hog,Mammal,P. porcus,Dung,Fresh,NA,NA,NA,NA,634331,511445,166
